PK_TEUNA_FIKT,SHNAT_TEU,SUG_DEREH,SEMEL_YISHUV,SEMEL_ZOMET,REHOV1_KVISH1,REHOV2_KVISH2,BAYIT_KM,X,Y,num_nifgaim,KLE_REHEV_HUZNU,SUG_YOM,YOM_LAYLA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,METROPOLIN,MAAMAD_MINIZIPALI,Ezor_Stat_Meuhad,igun_name,month,monthday,date,coord,global_coord
2016042999,2016,2,7500.0,,0.0,,,228323.0,752208.0,1,1,3,1,,3,1,9,,3.0,1.0,1,3,3,1,,1,1,,,,3.0,3.0,1.0,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,4,26,26/04/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016031835,2016,2,7500.0,,0.0,,,228323.0,752208.0,3,2,4,1,,3,5,9,3.0,,1.0,1,3,3,11,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,5,17,17/05/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016051491,2016,2,7500.0,,0.0,,,228323.0,752208.0,1,1,4,1,,3,1,8,,3.0,1.0,1,3,3,1,,1,1,,,7.0,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,5,13,13/05/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016051896,2016,2,7500.0,,,,,228323.0,752208.0,1,2,2,1,,2,4,9,9.0,,,0,0,5,11,,9,9,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,4,29,29/04/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016092173,2016,2,7500.0,,0.0,,,228323.0,752208.0,3,3,4,1,,3,3,9,1.0,,1.0,1,2,3,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,5,23,23/05/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016072058,2016,2,7500.0,,0.0,,,228323.0,752208.0,1,1,4,1,,3,1,9,3.0,,1.0,1,2,3,1,,1,1,,,7.0,9.0,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,5,24,24/05/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016065735,2016,2,7500.0,,0.0,,,228323.0,752208.0,1,1,4,1,,3,1,8,3.0,,1.0,1,4,3,1,,1,1,,,,1.0,2.0,1.0,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,4,15,15/04/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016045356,2016,2,7500.0,,0.0,,,228323.0,752208.0,4,1,4,5,,3,1,9,1.0,,1.0,1,2,3,3,,1,1,,,,3.0,3.0,2.0,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,6,16,16/06/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016046059,2016,2,7500.0,,0.0,,,228323.0,752208.0,3,2,4,5,,3,2,9,1.0,,1.0,1,3,3,6,6.0,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,6,16,16/06/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016075596,2016,2,7500.0,,0.0,,,228323.0,752208.0,1,2,4,1,,2,3,8,3.0,,1.0,1,0,3,1,,1,1,,,9.0,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,6,15,15/06/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016056698,2016,2,7500.0,,0.0,,,228323.0,752208.0,3,1,4,5,,3,11,8,3.0,,1.0,1,4,3,3,6.0,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,7,7,07/07/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016091272,2016,2,7500.0,,0.0,,,228323.0,752208.0,4,3,4,1,,3,3,9,3.0,,1.0,1,3,4,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,6,26,26/06/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016063871,2016,2,7500.0,,0.0,,,228323.0,752208.0,3,1,4,1,,3,1,9,,3.0,3.0,1,0,3,1,,1,1,,,7.0,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,7,17,17/07/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016073249,2016,2,7500.0,,0.0,,,228323.0,752208.0,3,2,4,1,,3,5,8,2.0,,1.0,1,3,3,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,7,12,12/07/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016058890,2016,2,7500.0,,0.0,,,228323.0,752208.0,5,2,4,1,,3,4,8,3.0,,1.0,1,3,3,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,7,30,30/07/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016068729,2016,2,7500.0,,0.0,,,228323.0,752208.0,2,1,4,1,,3,8,9,3.0,,1.0,1,3,3,1,,1,1,8.0,2.0,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,9,1,01/09/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016070936,2016,2,7500.0,,0.0,,,228323.0,752208.0,9,3,4,1,,3,3,9,3.0,,1.0,1,2,4,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,7,11,11/07/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016010678,2016,2,7500.0,,0.0,,,228323.0,752208.0,2,2,4,1,,3,3,9,3.0,,1.0,1,2,4,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,9,2,02/09/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016089593,2016,2,7500.0,,0.0,,,228323.0,752208.0,2,2,4,1,,3,2,8,3.0,,1.0,1,2,3,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,9,8,08/09/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016078749,2016,2,7500.0,,0.0,,,228323.0,752208.0,1,1,4,1,,3,1,9,3.0,,1.0,1,2,5,1,,1,1,,,7.0,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,9,24,24/09/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016087828,2016,2,7500.0,,0.0,,,228323.0,752208.0,5,2,4,1,,3,3,8,,2.0,1.0,1,4,3,1,7.0,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,8,2,02/08/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016056303,2016,2,7500.0,,0.0,,,228323.0,752208.0,4,3,4,5,,3,4,8,,2.0,1.0,1,4,3,6,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,8,8,08/08/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016051899,2016,2,7500.0,,0.0,,,228323.0,752208.0,1,1,4,1,,3,1,9,3.0,,1.0,1,2,5,1,,1,1,,,,1.0,2.0,2.0,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,8,14,14/08/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016050366,2016,2,7500.0,,0.0,,,228323.0,752208.0,4,3,4,1,,3,3,9,3.0,,1.0,1,2,4,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,8,11,11/08/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016029987,2016,2,7500.0,,0.0,,,228323.0,752208.0,3,2,4,1,,3,4,9,3.0,,1.0,1,1,2,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,8,22,22/08/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016058636,2016,2,7500.0,,0.0,,,228323.0,752208.0,4,2,4,1,,3,4,9,3.0,,1.0,1,1,2,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,9,1,01/09/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016087205,2016,2,7500.0,,,,,228323.0,752208.0,1,2,4,1,,3,2,9,,3.0,1.0,1,2,3,1,6.0,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,9,28,28/09/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016091528,2016,2,7500.0,,0.0,,,228323.0,752208.0,1,1,4,1,,3,1,9,9.0,,,0,0,5,11,,9,9,,,,1.0,9.0,9.0,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,10,14,14/10/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016069918,2016,2,7500.0,,0.0,,,228323.0,752208.0,3,1,4,1,,3,11,9,3.0,,1.0,1,2,4,1,,1,5,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,8,8,08/08/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016034622,2016,2,7500.0,,0.0,,,228323.0,752208.0,5,2,1,1,,3,4,8,3.0,,1.0,1,3,3,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,10,12,12/10/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016009816,2016,2,7500.0,,0.0,,,228323.0,752208.0,5,2,4,1,,3,2,9,9.0,,,0,0,5,11,,9,9,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,11,24,24/11/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016053065,2016,2,7500.0,,0.0,,,228323.0,752208.0,5,1,4,5,,3,11,8,3.0,,1.0,3,2,3,5,,1,5,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,11,27,27/11/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016073578,2016,2,7500.0,,0.0,,,228323.0,752208.0,5,2,4,5,,3,4,9,3.0,,1.0,1,2,4,6,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,11,19,19/11/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016090793,2016,2,7500.0,,0.0,,,228323.0,752208.0,1,1,4,5,,3,1,8,,3.0,1.0,3,3,3,3,,1,1,,,,3.0,3.0,2.0,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,12,5,05/12/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016085064,2016,2,7500.0,,0.0,,,228323.0,752208.0,2,2,4,5,,3,4,8,,3.0,1.0,1,3,3,6,,2,2,,,9.0,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,12,27,27/12/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017065349,2017,2,7500.0,,0.0,,,228323.0,752208.0,5,2,4,5,,3,2,9,3.0,,1.0,1,2,3,5,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,1,6,06/01/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017032182,2017,2,7500.0,,0.0,,,228323.0,752208.0,6,2,4,5,,3,3,8,,2.0,2.0,1,4,3,3,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,1,3,03/01/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016009449,2016,2,7500.0,,0.0,,,228323.0,752208.0,1,1,4,5,,3,1,9,3.0,,1.0,1,2,4,3,,1,1,,,9.0,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,12,23,23/12/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017005914,2017,2,7500.0,,0.0,,,228323.0,752208.0,1,2,4,5,,2,2,9,,3.0,1.0,1,2,3,3,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,1,12,12/01/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016014438,2016,2,7500.0,,0.0,,,228323.0,752208.0,4,2,4,1,,3,3,9,9.0,,,0,0,5,11,,9,9,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,12,16,16/12/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017049399,2017,2,7500.0,,0.0,,,228323.0,752208.0,4,2,4,1,,3,4,9,1.0,,1.0,1,3,3,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,1,15,15/01/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017094365,2017,2,7500.0,,0.0,,,228323.0,752208.0,2,1,4,1,,3,1,9,1.0,,1.0,1,2,3,1,,1,1,,,,3.0,3.0,9.0,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,1,20,20/01/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017040652,2017,2,7500.0,,0.0,,,228323.0,752208.0,4,2,4,1,,3,3,9,3.0,,1.0,1,2,4,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,1,12,12/01/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017089974,2017,2,7500.0,,0.0,,,228323.0,752208.0,4,2,4,1,,3,3,8,3.0,,1.0,1,3,3,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,1,27,27/01/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017028797,2017,2,7500.0,,0.0,,,228323.0,752208.0,1,1,4,1,,3,1,9,1.0,,1.0,1,1,3,11,,1,1,,,,3.0,3.0,1.0,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,2,1,01/02/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017008921,2017,2,7500.0,,,,,228323.0,752208.0,2,1,4,1,,2,8,8,3.0,,1.0,1,1,4,11,,1,1,1.0,2.0,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,2,24,24/02/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017043981,2017,2,7500.0,,0.0,,,228323.0,752208.0,10,3,4,5,,3,3,9,,2.0,1.0,1,2,3,3,,1,9,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,2,23,23/02/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017066144,2017,2,7500.0,,0.0,,,228323.0,752208.0,1,2,4,5,,3,4,9,3.0,,1.0,1,2,5,3,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,2,24,24/02/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017083122,2017,2,7500.0,,0.0,,,228323.0,752208.0,3,2,4,1,,3,3,9,3.0,,1.0,4,1,4,1,,1,5,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,3,19,19/03/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017030982,2017,2,7500.0,,0.0,,,228323.0,752208.0,6,2,4,5,,3,3,8,3.0,,1.0,1,3,3,6,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,2,8,08/02/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017061197,2017,2,7500.0,,0.0,,,228323.0,752208.0,1,2,4,5,,3,2,8,3.0,,1.0,1,2,3,6,,1,5,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,3,4,04/03/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017007317,2017,2,7500.0,,0.0,,,228323.0,752208.0,1,2,4,1,,2,3,9,9.0,,,0,0,5,11,,9,9,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,3,1,01/03/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017076156,2017,2,7500.0,,0.0,,,228323.0,752208.0,4,2,3,1,,3,3,8,,3.0,1.0,1,0,3,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,4,14,14/04/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017031799,2017,2,7500.0,,0.0,,,228323.0,752208.0,4,2,4,1,,3,2,8,3.0,,1.0,1,3,3,1,6.0,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,3,17,17/03/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017094433,2017,2,7500.0,,0.0,,,228323.0,752208.0,1,1,4,1,,3,1,8,3.0,,1.0,1,3,3,1,,1,1,,,9.0,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,4,18,18/04/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017002869,2017,2,7500.0,,0.0,,,228323.0,752208.0,6,2,4,5,,3,3,8,1.0,,1.0,0,3,3,3,6.0,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,4,21,21/04/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017017562,2017,2,7500.0,,0.0,,,228323.0,752208.0,1,1,3,1,,3,1,9,1.0,,1.0,1,2,3,1,,1,1,,,9.0,9.0,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,4,13,13/04/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017014215,2017,2,7500.0,,0.0,,,228323.0,752208.0,1,2,4,1,,3,3,8,3.0,,1.0,1,3,3,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,2,1,01/02/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017012307,2017,2,7500.0,,0.0,,,228323.0,752208.0,5,2,1,5,,3,3,9,3.0,,1.0,1,2,3,6,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,4,11,11/04/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017081406,2017,2,7500.0,,0.0,,,228323.0,752208.0,1,1,4,1,,3,1,8,,2.0,1.0,1,4,3,1,,1,1,,,9.0,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,4,25,25/04/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017037750,2017,2,7500.0,,0.0,,,228323.0,752208.0,5,2,4,1,,3,3,9,3.0,,1.0,1,2,3,1,6.0,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,5,18,18/05/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017099901,2017,2,7500.0,,0.0,,,228323.0,752208.0,5,2,4,5,,3,3,8,,2.0,1.0,1,3,3,3,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,6,1,01/06/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017059982,2017,2,7500.0,,0.0,,,228323.0,752208.0,1,2,4,5,,3,3,8,3.0,,1.0,1,3,3,6,,1,6,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,6,14,14/06/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017014671,2017,2,7500.0,,0.0,,,228323.0,752208.0,4,2,4,1,,3,3,9,3.0,,1.0,3,1,3,1,,1,5,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,6,11,11/06/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017059829,2017,2,7500.0,,0.0,,,228323.0,752208.0,4,2,4,5,,3,5,9,3.0,,1.0,1,4,3,3,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,6,28,28/06/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017075360,2017,2,7500.0,,0.0,,,228323.0,752208.0,3,2,4,1,,3,3,9,3.0,,1.0,1,2,4,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,6,28,28/06/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017058598,2017,2,7500.0,,0.0,,,228323.0,752208.0,1,2,4,1,,3,3,8,,3.0,1.0,1,3,3,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,6,15,15/06/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017064772,2017,2,7500.0,,0.0,,,228323.0,752208.0,4,1,4,5,,3,9,8,3.0,,1.0,1,2,3,5,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,7,10,10/07/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017057904,2017,2,7500.0,,,,,228323.0,752208.0,5,2,4,5,,3,3,8,3.0,,1.0,1,2,4,6,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,7,14,14/07/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017069375,2017,2,7500.0,,0.0,,,228323.0,752208.0,6,2,4,1,,3,3,9,3.0,,1.0,4,1,5,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,7,11,11/07/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017002518,2017,2,7500.0,,0.0,,,228323.0,752208.0,4,2,4,1,,3,3,8,3.0,,1.0,1,3,3,1,7.0,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,7,14,14/07/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017090019,2017,2,7500.0,,0.0,,,228323.0,752208.0,1,2,4,1,,3,3,9,3.0,,1.0,1,4,3,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,7,27,27/07/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017049573,2017,2,7500.0,,0.0,,,228323.0,752208.0,1,2,4,1,,3,3,9,3.0,,1.0,1,1,4,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,7,21,21/07/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017024320,2017,2,7500.0,,0.0,,,228323.0,752208.0,5,2,4,5,,3,3,9,3.0,,1.0,1,3,4,3,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,7,29,29/07/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017022078,2017,2,7500.0,,0.0,,,228323.0,752208.0,7,2,4,1,,3,3,8,3.0,,1.0,1,2,3,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,8,4,04/08/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017005784,2017,2,7500.0,,0.0,,,228323.0,752208.0,2,2,4,1,,3,3,9,,3.0,1.0,1,2,3,1,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,9,25,25/09/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017006663,2017,2,7500.0,,0.0,,,228323.0,752208.0,4,2,4,1,,3,3,8,,3.0,1.0,1,3,3,1,6.0,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,9,14,14/09/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017037276,2017,2,7500.0,,0.0,,,228323.0,752208.0,1,1,4,5,,3,1,8,3.0,,1.0,1,2,3,6,,1,1,,,,1.0,9.0,9.0,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,10,1,01/10/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017045873,2017,2,7500.0,,0.0,,,228323.0,752208.0,8,2,4,5,,3,3,9,3.0,,4.0,1,3,5,5,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,8,23,23/08/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017095792,2017,2,7500.0,,0.0,,,228323.0,752208.0,7,2,4,5,,3,3,9,1.0,,1.0,1,1,3,3,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,11,12,12/11/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017022758,2017,2,7500.0,,,,,228323.0,752208.0,1,1,4,1,,2,10,4,3.0,,4.0,1,1,4,1,7.0,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,12,5,05/12/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017036501,2017,2,7500.0,,0.0,,,228323.0,752208.0,1,1,4,5,,3,1,9,,3.0,1.0,1,2,3,10,,1,1,,,,3.0,3.0,2.0,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,11,27,27/11/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017032911,2017,2,7500.0,,0.0,,,228323.0,752208.0,1,1,4,1,,2,1,9,9.0,,,0,0,5,11,,9,9,,,,4.0,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,7,24,24/07/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2016008793,2016,2,7500.0,,0.0,,,228323.0,752208.0,1,2,4,5,,3,2,9,9.0,,,0,0,5,6,,9,9,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,1,12,12/01/2016,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2017076341,2017,2,7500.0,,,,805.0,228323.0,752208.0,1,1,4,5,,2,1,9,9.0,,,0,0,5,6,,9,9,,,,3.0,3.0,1.0,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,12,19,19/12/2017,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2018095835,2018,2,7500.0,,0.0,,,228323.0,752208.0,3,2,4,5,,3,3,8,3.0,,1.0,1,4,3,3,,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,1,7,07/01/2018,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2018089763,2018,2,7500.0,,,,,228323.0,752208.0,3,1,4,1,,3,1,8,,3.0,1.0,0,2,3,1,,9,2,,,,3.0,3.0,2.0,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,1,18,18/01/2018,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2018064113,2018,2,7500.0,,,,,228323.0,752208.0,6,2,4,1,,3,2,8,3.0,,1.0,1,4,3,1,6.0,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,1,28,28/01/2018,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2018096550,2018,2,7500.0,,0.0,,,228323.0,752208.0,4,1,4,5,,3,11,9,3.0,,1.0,0,2,5,6,,2,9,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,1,29,29/01/2018,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2018052803,2018,2,7500.0,,0.0,,,228323.0,752208.0,3,2,4,1,,3,3,9,1.0,,1.0,0,2,5,2,,2,9,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,1,26,26/01/2018,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2018005503,2018,2,7500.0,,0.0,,,228323.0,752208.0,3,2,4,1,,3,2,9,1.0,,1.0,1,1,3,1,6.0,1,1,,,,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,2,7,07/02/2018,"228323.0,752208.0","32.86464630882113,35.29917390746766"
2018089042,2018,2,7500.0,,0.0,,,228323.0,752208.0,1,2,4,1,,3,3,9,1.0,,1.0,1,2,3,1,,1,1,,,9.0,,,,2.0,24.0,241.0,,0.0,75000005.0,מרכז ישוב,3,8,08/03/2018,"228323.0,752208.0","32.86464630882113,35.29917390746766"
